rating,user,date,comment,likes,label UMUX,label,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,clean_text,predicted_umux_label,predicted_umux_dimension,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_category,umux_lite_score_1_7,umux_score_category,is_umux_relevant,topic_id,topic_score,umux_label,umux_dimension
5.0,Rhismapricyl Harpian,2026-03-17 01:05:30,"mantap sangat membantu, makin ditingkatkan lagi semangat terus",0.0,Relevan dengan P1 dan P3,3,1,1,3,mantap sangat bantu makin tingkat semangat terus,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,5,0.043759849177528794,3,Usefulness + Ease of Use
5.0,Sun` Wukong•,2026-03-17 00:52:34,bagus banget dan berfungsi dengan baik,0.0,Relevan dengan P1 dan P3,3,1,1,3,bagus banget fungsi baik,3,Usefulness + Ease of Use,0.0,0.222,0.778,0.5423,positive,5.63,high,True,4,0.005899303395480732,3,Usefulness + Ease of Use
5.0,wayan warniati,2026-03-16 15:50:25,cara kerja cepat bagus👍👍👍,0.0,Relevan dengan P1 dan P3,3,1,1,3,cara kerja cepat bagus,3,Usefulness + Ease of Use,0.0,0.4,0.6,0.4588,positive,5.38,high,True,2,0.13962094679642878,3,Usefulness + Ease of Use
4.0,Muhammad Najib,2026-03-16 11:18:25,sangat mudah dan cepat,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat mudah cepat,3,Usefulness + Ease of Use,0.0,0.235,0.765,0.7579,positive,6.27,high,True,2,0.31477366448866567,3,Usefulness + Ease of Use
5.0,Bahar Begeng,2026-03-16 10:15:35,"sangat nyaman , aman dan terpercaya",0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat nyaman aman percaya,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,4,0.004411922612243837,3,Usefulness + Ease of Use
5.0,Kiting Kiting,2026-03-16 08:47:58,bagus mudah mengoperasikan sistem nya,0.0,Relevan dengan P1 dan P3,3,1,1,3,bagus mudah operasi sistem nya,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.06060154265933555,3,Usefulness + Ease of Use
5.0,Sulistiyono Sulis,2026-03-16 07:53:28,ok mantap sistemnya,0.0,Relevan dengan P1 dan P3,3,1,1,3,mantap sistem,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.027444562277880016,3,Usefulness + Ease of Use
5.0,ACHMAD RENDISAWI,2026-03-16 07:43:15,"mudah,simple & praktis dipahami, terima kasih 🙏🏻",0.0,Relevan dengan P1 dan P3,3,1,1,3,mudah simple praktis paham terima kasih,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.4588,positive,5.38,high,True,1,0.06801346779082182,3,Usefulness + Ease of Use
5.0,FADLI AMDANI,2026-03-16 07:17:51,sangat mudah dan jelas,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat mudah jelas,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,1,0.07470812722140002,3,Usefulness + Ease of Use
5.0,Nofrianto Nofra,2026-03-16 06:26:01,"mantap,,, dan sangat membantu kali",0.0,Relevan dengan P1 dan P3,3,1,1,3,mantap sangat bantu kali,3,Usefulness + Ease of Use,0.401,0.51,0.089,-0.7096,negative,1.87,low,True,5,0.06732280865905338,3,Usefulness + Ease of Use
5.0,donisanto Yusuf55,2026-03-16 05:47:18,"cepat prosesnya, ramah, juga terimakasih",0.0,Relevan dengan P1 dan P3,3,1,1,3,cepat proses ramah terimakasih,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,2,0.1302385408518981,3,Usefulness + Ease of Use
1.0,Adi irfan,2026-03-16 03:33:33,"ada aja gangguanya entah keluar sendiri entah eror, seakan akan duit kita ga boleh di ambil wkwkw",0.0,Relevan dengan P1 dan P3,3,1,1,3,aja gangguanya entah keluar sendiri entah error duit tidak ambil wkwkw,3,Usefulness + Ease of Use,0.478,0.217,0.304,-0.2023,negative,3.39,moderate,True,4,0.05310108986103976,3,Usefulness + Ease of Use
5.0,Jendral Sudiman,2026-03-16 02:39:27,"Pengalaman saya pakai Jamsostek mobile, mudah dan tidak ribet...",1.0,Relevan dengan P1 dan P3,3,1,1,3,alam pakai jamsostek mobile mudah tidak ribet,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.048661429055576,3,Usefulness + Ease of Use
5.0,KISWO Ro,2026-03-16 01:49:09,"sangat bermanfaat dan memudahkan, terima kasih",0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat manfaat mudah terima kasih,3,Usefulness + Ease of Use,0.0,0.123,0.877,0.7964,positive,6.39,high,True,1,0.09299195597062275,3,Usefulness + Ease of Use
1.0,Eki Maulana21,2026-03-15 22:48:03,segini uang sendiri di persulit apa lagii uang oranggg saldo saldo kita di persulit ini itu haduh kacawwwwww,0.0,Relevan dengan P1 dan P3,3,1,1,3,gin uang sendiri sulit apa uang oranggg saldo saldo sulit haduh kaca,3,Usefulness + Ease of Use,0.449,0.408,0.143,-0.4588,negative,2.62,low,True,4,0.0933560487646292,3,Usefulness + Ease of Use
5.0,asep Romansah,2026-03-15 22:04:52,terima kasih ..dengan adanya apk JMO jadi lebih instan untuk mengakses data kpesertaan JMO,0.0,Relevan dengan P1 dan P3,3,1,1,3,terima kasih aplikasi jmo jadi lebih instan akses data kpesertaan jmo,3,Usefulness + Ease of Use,0.638,0.268,0.094,-0.8442,negative,1.47,low,True,4,0.02469511638911184,3,Usefulness + Ease of Use
1.0,Defina Aika,2026-03-15 12:32:42,"aplikasi ini buat apaaa, cek saldo JHT doang??? kok klaim JHT gabisa, pengkinian data gabisa, gabisa semua notifikasi di suruh ke kantor cabang terdekat mulu... buat apaaaa hah? ga guna, alasan keamanan betapa ga mampunya pejabat negara inj buat bikin sistem keamanan ketat untuk layanan online kek gini... mempersulit rakyat... padahal JHT duit duit mereka sendiri.. hak hak mereka sendiri kok dipersulit..",0.0,Relevan dengan P1 dan P3,3,1,1,3,aplikasi buat apaaa cek saldo jht doang kok klaim jht tidak bisa kini data tidak bisa tidak bisa semua notifikasi suruh kantor cabang dekat mulu buat apaaaa hah tidak guna alas aman betapa tidak mampu jabat negara inj buat bikin sistem aman ketat layan online kek gin sulit rakyat padahal jht duit duit sendiri hak hak sendiri kok sulit,3,Usefulness + Ease of Use,0.0,0.4,0.6,0.4588,positive,5.38,high,True,4,0.20411647174306674,3,Usefulness + Ease of Use
5.0,Usman,2026-03-15 12:09:55,Tingkatkan kemudahan dan kegunaan JMO,0.0,Relevan dengan P1 dan P3,3,1,1,3,tingkat mudah guna jmo,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,1,0.10208877928097414,3,Usefulness + Ease of Use
3.0,Tri Atmojo,2026-03-15 06:40:40,"saat proses pengkinian data eror akirnya gagal ,kiranya ada opsi lain",0.0,Relevan dengan P1 dan P3,3,1,1,3,proses kini data error akirnya gagal kira opsi,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,4,0.06596185880981721,3,Usefulness + Ease of Use
1.0,akram akram,2026-03-15 06:14:57,kecewa bnget. udah aku isi data dipengkinian data pastikan nomor rekening anda bener padahal udah bener. aku ganti lgi ke1nya tetap pastikan no rek anda bener. UDAH BENER DASAR G0000BGG.,0.0,Relevan dengan P1 dan P3,3,1,1,3,kecewa bnget udah aku isi data kini data nomor rekening bener padahal udah bener aku ganti lgi nya tetap no rek bener udah bener dasar g bgg,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.7184,positive,6.16,high,True,4,0.05480998648616358,3,Usefulness + Ease of Use
4.0,Ilham Ilham,2026-03-15 03:42:57,lebih mudah cek info JHT,0.0,Relevan dengan P1 dan P3,3,1,1,3,lebih mudah cek info jht,3,Usefulness + Ease of Use,0.0,0.377,0.623,0.765,positive,6.29,high,True,1,0.06310580921248027,3,Usefulness + Ease of Use
5.0,Nita Wulandari,2026-03-15 00:04:09,sangat membantu dan memudahkan untuk kita yang mau meng klaim kan /mencairkan BPJS bagus banget 🥰🤗🙏 makasih ya,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bantu mudah mau meng klaim kan cair bpjs bagus banget makasih,3,Usefulness + Ease of Use,0.0,0.345,0.655,0.5859,positive,5.76,high,True,3,0.13745868647497655,3,Usefulness + Ease of Use
1.0,Dennis Kristian,2026-03-14 18:03:53,"udah beberapa hari ini ga bisa log in , mau ngecek saldo aja ga bisa"" , tombol log in nya ga bisa di klik !! ga ada yang beres emang aplikasi pemerintah!!! padahal ada HAK saya disitu.",0.0,Relevan dengan P1 dan P3,3,1,1,3,udah beberapa hari tidak bisa log in mau ngecek saldo aja tidak bisa tombol log in nya tidak bisa klik tidak beres emang aplikasi perintah padahal hak situ,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.10975158918735925,3,Usefulness + Ease of Use
5.0,Jhon Arman,2026-03-14 11:58:12,memudahkan kita untuk mengecek saldo dan lain nya hanya lewat aplikasi JMO,0.0,Relevan dengan P1 dan P3,3,1,1,3,mudah ecek saldo nya lewat aplikasi jmo,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,1,0.054286453257215816,3,Usefulness + Ease of Use
5.0,Masnun,2026-03-14 11:17:30,sangat mudah membantu,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat mudah bantu,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,5,0.48985044783588577,3,Usefulness + Ease of Use
5.0,andi zulkarnain,2026-03-14 04:51:14,Lebih mudah untuk mengklaim JHT di aplikasi JMO. Tidak perlu lagi untuk antri di kantor cabang.,0.0,Relevan dengan P1 dan P3,3,1,1,3,lebih mudah klaim jht aplikasi jmo tidak perlu antri kantor cabang,3,Usefulness + Ease of Use,0.276,0.625,0.099,-0.6597,negative,2.02,low,True,4,0.13835889897787704,3,Usefulness + Ease of Use
4.0,sigit,2026-03-14 04:30:31,"kl login suka ga bisa,ganguan trus, tapi ngebantu juga, bisa memantau pendapatan manfaat iuran hari tua",0.0,Relevan dengan P1 dan P3,3,1,1,3,kl login suka tidak bisa ganguan trus ngebantu bisa pantau manfaat iur hari tua,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,4,0.08848493462821888,3,Usefulness + Ease of Use
5.0,Abhy Admar,2026-03-14 02:44:24,memudahkan dan sangat membantu cek saldo . ok mantap *****,0.0,Relevan dengan P1 dan P3,3,1,1,3,mudah sangat bantu cek saldo mantap,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,5,0.24779838527094566,3,Usefulness + Ease of Use
5.0,Baster Manalu,2026-03-14 02:10:39,Sangat bermanfaat Terimakasih BPJS dengan aplikasi ini Kami sebagai masyarakat yang jauh dari kantor cabang sangat terbantu Selain itu informasi yang didapat di dalam aplikasi juga sangat jelas dan berguna Mudah digunakan dan aplikasinya cukup ringan,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat manfaat terimakasih bpjs aplikasi bagai masyarakat jauh kantor cabang sangat bantu informasi aplikasi sangat jelas guna mudah guna aplikasi cukup ringan,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.4404,positive,5.32,high,True,4,0.057909986460618575,3,Usefulness + Ease of Use
5.0,Krisanti Dear,2026-03-14 01:25:50,Sangat membantu dan semoga kedepannya lebih mudah lagi untuk proses pencairan dan jaminan hari tua,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bantu moga depan lebih mudah proses cair jamin hari tua,3,Usefulness + Ease of Use,0.0,0.227,0.773,0.5267,positive,5.58,high,True,4,0.057104995693461356,3,Usefulness + Ease of Use
5.0,Aryl Arta,2026-03-13 23:37:44,pas pengkinian data di proses trahir sllu saja memuat server gagal pdhal sinyal bagus sampe2 verivikasi biometrik di blok 2 kali harua bolak balik ke cabang nya,0.0,Relevan dengan P1 dan P3,3,1,1,3,pas kini data proses trahir sllu muat server gagal pdhal sinyal bagus sampe verivikasi biometrik blok kali harua bolak balik cabang nya,3,Usefulness + Ease of Use,0.289,0.526,0.184,-0.2023,negative,3.39,moderate,True,4,0.0721031131726192,3,Usefulness + Ease of Use
5.0,Agus Suparjo,2026-03-13 20:51:38,aplikasi bagus mudah d akses,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi bagus mudah d akses,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.4588,positive,5.38,high,True,1,0.09926206232396924,3,Usefulness + Ease of Use
5.0,Yohanes Gregorius,2026-03-13 13:35:24,sangat membantu dengan adanya aplikasi ini kita bisa mengontrol saldo kita sendiri. pokoknya sangat membantu 👍,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bantu aplikasi bisa kontrol saldo sendiri pokok sangat bantu,3,Usefulness + Ease of Use,0.175,0.714,0.111,-0.2023,negative,3.39,moderate,True,5,0.06335937406033842,3,Usefulness + Ease of Use
5.0,Realme Realme,2026-03-13 12:38:17,mudah transaksi cepat,0.0,Relevan dengan P1 dan P3,3,1,1,3,mudah transaksi cepat,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.4939,positive,5.48,high,True,2,0.12863121333534291,3,Usefulness + Ease of Use
5.0,Amma Nur'aisah,2026-03-13 10:45:36,memudahkan dalam pencairan online,0.0,Relevan dengan P1 dan P3,3,1,1,3,mudah cair online,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,1,0.06098951651350841,3,Usefulness + Ease of Use
5.0,riyan oke,2026-03-13 05:56:22,alhamdulilah satset aplikasinya tidak ribet jadi mempermudah,0.0,Relevan dengan P1 dan P3,3,1,1,3,alhamdulilah satset aplikasi tidak ribet jadi mudah,3,Usefulness + Ease of Use,0.0,0.31,0.69,0.836,positive,6.51,high,True,4,0.05931971567609855,3,Usefulness + Ease of Use
1.0,Ari Qtink,2026-03-13 05:21:19,"sudah banyak keluhan tentang aplikasi tidak bisa di buka di android,,, tapi kaya tidak di perbaiki aplikasinya... emang dungu!!!!",0.0,Relevan dengan P1 dan P3,3,1,1,3,banyak keluh aplikasi tidak bisa buka android kaya tidak baik aplikasi emang dungu,3,Usefulness + Ease of Use,0.0,0.227,0.773,0.5267,positive,5.58,high,True,4,0.10999221236748484,3,Usefulness + Ease of Use
5.0,Arjen gemping,2026-03-13 04:06:31,"cepat, mudah dan efisien",0.0,Relevan dengan P1 dan P3,3,1,1,3,cepat mudah efisien,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,2,0.09010789288152622,3,Usefulness + Ease of Use
5.0,jangkrik tea,2026-03-13 03:31:45,aplikasi jmo close sendiri padahal pake hp terbaru malah jalan di hp model lama,0.0,Relevan dengan P1 dan P3,3,1,1,3,aplikasi jmo close sendiri padahal pake hp baru malah jalan hp model lama,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,4,0.050474663171736774,3,Usefulness + Ease of Use
5.0,Syahrul Jamaris,2026-03-12 23:57:44,Selamat siang admin....saya barusan cek kartu digital saya.kok nggak lengkap cuma 2 aja yg tampil..biasanya aplikasi yg lama lengkap di tampilkanya.sekarang hilang kartu saya dua🙏tolong di bls min,2.0,Relevan dengan P1 dan P3,3,1,1,3,selamat siang admin barusan cek kartu digital kok tidak lengkap cuma aja yg tampil biasa aplikasi yg lama lengkap tampilkanya sekarang hilang kartu bls min,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.0596092299067709,3,Usefulness + Ease of Use
5.0,Rafifzhan,2026-03-12 13:11:22,bagus bnget,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bagus bnget,3,Usefulness + Ease of Use,0.0,0.183,0.817,0.836,positive,6.51,high,True,1,0.0019713755748281166,3,Usefulness + Ease of Use
1.0,Theo Filusbahihi,2026-03-12 11:05:18,mau cairkan bpjs tapi udah di tahap terakhir keterangan tidak dapat terhubung ke server gimana itu min,0.0,Relevan dengan P1 dan P3,3,1,1,3,mau cair bpjs udah tahap akhir terang tidak hubung server gimana min,3,Usefulness + Ease of Use,0.0,0.213,0.787,0.5719,positive,5.72,high,True,4,0.07378649233905314,3,Usefulness + Ease of Use
1.0,ZAI NURI,2026-03-12 06:00:09,"90%, BURUK KINERJANYA PEGAWAI BPJS,!",0.0,Relevan dengan P1 dan P3,3,1,1,3,buruk kerja pegawai bpjs,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.04403546023982267,3,Usefulness + Ease of Use
5.0,E. ghie,2026-03-12 05:42:34,sangat bermanfaat dan mudah dalam pelayanannya,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat manfaat mudah layan,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.06744970350007529,3,Usefulness + Ease of Use
5.0,B 45 channel,2026-03-12 05:04:06,Bagus sekali cepat dan akurat,0.0,Relevan dengan P1 dan P3,3,1,1,3,bagus sekali cepat akurat,3,Usefulness + Ease of Use,0.282,0.462,0.256,-0.128,negative,3.62,moderate,True,2,0.1391551477657719,3,Usefulness + Ease of Use
3.0,Bambang Stm7,2026-03-12 04:21:11,"pengkinian data baru satu kali langsung ditolak, katanya sudah melebihi 3 kali. smoga waras JMO, ribetnya",0.0,Relevan dengan P1 dan P3,3,1,1,3,kini data baru satu kali langsung tolak kata lebih kali smoga waras jmo ribetnya,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.051902260000681426,3,Usefulness + Ease of Use
5.0,Meiva adara,2026-03-12 04:13:12,Pelayanan sangat ramah,0.0,Relevan dengan P1 dan P3,3,1,1,3,layan sangat ramah,3,Usefulness + Ease of Use,0.0,0.492,0.508,0.4767,positive,5.43,high,True,4,0.04916349267349588,3,Usefulness + Ease of Use
1.0,Desa Hujan,2026-03-12 04:00:40,"yang jmo nya gk bisa di buka,selalu force close,cek play integritynya.hp jangan di root apa lg d unclok",0.0,Relevan dengan P1 dan P3,3,1,1,3,jmo nya tidak bisa buka selalu force close cek play integritynya hp jangan root apa lg d unclok,3,Usefulness + Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.08945183003463893,3,Usefulness + Ease of Use
4.0,Jolie Saputra,2026-03-12 01:11:18,mudah dan cepat,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mudah cepat,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,2,0.31477366448866567,3,Usefulness + Ease of Use
1.0,Benit 81,2026-03-11 23:50:20,lier dari jmo suruh ke lapak asik dari lapak asik suruh ke jmo.... BPJS ....Bogor gak respon🤦🤦🤦 di pikir2 makin lier,0.0,Relevan dengan P1 dan P3,3,1,1,3,lier jmo suruh lapak asik lapak asik suruh jmo bpjs bogor tidak respon pikir makin lier,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,4,0.0692605513272932,3,Usefulness + Ease of Use
5.0,Wildan Buhungo,2026-03-11 17:18:27,sangat membantu dan mudah di gunakan,0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat bantu mudah guna,3,Usefulness + Ease of Use,0.0,0.192,0.808,0.6369,positive,5.91,high,True,3,0.36323140529148645,3,Usefulness + Ease of Use
1.0,Yusup Kamtis,2026-03-11 15:07:32,"Pemberitahuannya JP bulan maret 2026 sudah terkirim, pas di cek ATM masih kosong.",0.0,Relevan dengan P1 dan P3,3,1,1,3,pemberitahuannya jp bulan maret kirim pas cek atm kosong,3,Usefulness + Ease of Use,0.534,0.345,0.121,-0.7003,negative,1.9,low,True,4,0.02346107160946204,3,Usefulness + Ease of Use
1.0,Pengguna Google,2026-03-11 13:18:06,Parah ini aplikasi nya...ga bida masuk...klo belum bisa bikin aplikasi ga USAH ...mau login .KELUAR TERUS APLIKASI NYA....PARAHHHH !!!!!!!! tolong di PERBAIKI !!!!!,0.0,Relevan dengan P1 dan P3,3,1,1,3,parah aplikasi nya tidak bida masuk klo belum bisa bikin aplikasi tidak usah mau login keluar terus aplikasi nya parahhhh baik,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.4404,positive,5.32,high,True,4,0.09416692445729198,3,Usefulness + Ease of Use
5.0,MUH RAMLY,2026-03-11 09:52:49,"sangat baik', mempermudah mendapatkan informasi tentang BPJS ketenagakerjaan",0.0,Relevan dengan P1 dan P3,3,1,1,3,sangat baik mudah informasi bpjs ketenagakerjaan,3,Usefulness + Ease of Use,0.0,0.106,0.894,0.8126,positive,6.44,high,True,1,0.05577683164477065,3,Usefulness + Ease of Use
5.0,javeed luthfi,2026-03-11 09:51:15,"sengaja saya kasih bintang lima biar dibaca, saya kecewa dengan BPJS karena data tidak sesuai , saya tanya ke agent melalui wa penjelasan pertama setelah simulasi oleh agent katanya bisa klaim karen sudah non aktif dari bulan lalu, tapi agent berikutnya malah bilang data nonaktif d bulan Maret dan bisa klaim bulan April, padahal laporan perusahaan sudah dari bulan februari untuk nonaktif kepsertaan saya , dan saya periksa jmo dari bulan februari sudah tidak aktif, seperti ada yg di ubah data say",0.0,Relevan dengan P1 dan P3,3,1,1,3,sengaja kasih bintang lima biar baca kecewa bpjs data tidak sesuai tanya agent lalu wa jelas pertama simulasi agent kata bisa klaim karen non aktif bulan lalu agent ikut malah bilang data nonaktif d bulan maret bisa klaim bulan april padahal lapor usaha bulan februari nonaktif kepsertaan periksa jmo bulan februari tidak aktif yg ubah data say,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,4,0.09553373339887715,3,Usefulness + Ease of Use
1.0,MUST,2026-03-11 08:36:03,kenapa bpjs saya tiba tiba tidak aktif,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,bpjs tiba tiba tidak aktif,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,4,0.0531868436993408,3,Usefulness + Ease of Use
1.0,Sandi San,2026-03-11 08:14:10,"aneh banget nih JMO , password udah bener malah di bilang salah,sampe sampe ke blokir , maksudnya apaan ini !!!!!!",0.0,Relevan dengan P1 dan P3,3,1,1,3,aneh banget nih jmo password udah bener malah bilang salah sampe sampe blokir maksud apa,3,Usefulness + Ease of Use,0.167,0.698,0.135,-0.4939,negative,2.52,low,True,4,0.04047753176161637,3,Usefulness + Ease of Use
1.0,Hayatun Nisa,2026-03-11 08:11:08,"baru aja dpt notif dri jmo soal keamana, pas mau masuk apk malah gabisa log in sampe 3 kali dan disuruh ke kantor cabang terdekat, hey? kenapa kok tiba² gini? pdhl hampir tiap minggu update. blm lagi aku gapernh ganti email atau sandi sedari awal? masa tiba² gabisa masuk katanya informasi log in tidak sesuai???? tolong dong jngn dipersulit pdhl cuma mau log in🗿",4.0,Relevan dengan P1 dan P3,3,1,1,3,baru aja dpt notif dri jmo soal keamana pas mau masuk aplikasi malah tidak bisa log in sampe kali suruh kantor cabang dekat hey kok tiba gin pdhl hampir tiap minggu update blm aku gapernh ganti email sandi dar awal masa tiba tidak bisa masuk kata informasi log in tidak sesuai dong jngn sulit pdhl cuma mau log in,3,Usefulness + Ease of Use,0.59,0.321,0.09,-0.8316,negative,1.51,low,True,4,0.1271857702199938,3,Usefulness + Ease of Use
1.0,Sandi Nugraha,2026-03-11 08:07:12,"tiba tiba tidak bisa login, password salah , padahal email dan password sudah di simpan. why ?",0.0,Relevan dengan P1 dan P3,3,1,1,3,tiba tiba tidak bisa login password salah padahal email password simpan why,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5994,positive,5.8,high,True,4,0.0668863858287141,3,Usefulness + Ease of Use
1.0,Reza Kul,2026-03-11 07:59:24,"sulit pencairan. udah di suruh bolak balik 3x gak jelas data dah komplit cman suruh nunggu"" terus dari November 2025 Ampe Maret 2026",0.0,Relevan dengan P1 dan P3,3,1,1,3,sulit cair udah suruh bolak balik x tidak jelas data dah komplit cman suruh nunggu terus november ampe maret,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,4,0.09059078252921748,3,Usefulness + Ease of Use
5.0,Khoirul Anam,2026-03-11 05:14:37,bekerja cukup baik,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,kerja cukup baik,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,4,0.042812636185561616,3,Usefulness + Ease of Use
1.0,Muhammad Ismail Baso,2026-03-11 04:27:11,slow respin aslinya udah capek capek isi data malah di alihkan ke web lapak asik terus kegunaan apknya apa ngga gunalah cuman mau cari cuan lewat adsense aja nih apk,0.0,Relevan dengan P1 dan P3,3,1,1,3,slow respin asli udah capek capek isi data malah alih web lapak asik terus guna apknya apa tidak guna cuman mau cari cuan lewat adsense aja nih aplikasi,3,Usefulness + Ease of Use,0.119,0.486,0.395,0.4767,positive,5.43,high,True,4,0.08750377146813458,3,Usefulness + Ease of Use
1.0,Nur Ainun Sugiarto,2026-03-11 03:51:58,"aplikasi tidak berguna, kantor BPJS ketenagakerjaan cabang Jayapura tra berguna pelayanan rendah. menunggu berjam² baru donk bilang antiran habis bangke sa datang saja masih ada barh Kam arahkan pake aplikasi, pake aplikasi juga sudah pengkinian data ulang2 tetap tidak bisa tra berguna bikin tong naik darah",0.0,Relevan dengan P1 dan P3,3,1,1,3,aplikasi tidak guna kantor bpjs ketenagakerjaan cabang jayapura tra guna layan rendah tunggu jam baru donk bilang antiran habis bangke sa datang barh kam arah pake aplikasi pake aplikasi kini data ulang tetap tidak bisa tra guna bikin tong naik darah,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,4,0.12481589652449786,3,Usefulness + Ease of Use
5.0,Ramlan Raju,2026-03-11 02:27:42,sangat membantu dan memudahkan,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat bantu mudah,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,3,0.36323140529148645,3,Usefulness + Ease of Use
5.0,sumyanto yanto,2026-03-11 00:12:50,mempermudah informasi yang diakses,0.0,Relevan dengan P1 dan P3,3,1,1,3,mudah informasi akses,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,1,0.07051403369928248,3,Usefulness + Ease of Use
5.0,Putri Inces,2026-03-10 12:24:20,cepat bagus,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,cepat bagus,3,Usefulness + Ease of Use,0.393,0.357,0.25,-0.2023,negative,3.39,moderate,True,2,0.35296104462363304,3,Usefulness + Ease of Use
5.0,Cunda mani,2026-03-10 09:23:03,"lebih mudah tnpa repot"" hrus ke kantor bpjs",0.0,Relevan dengan P1 dan P3,3,1,1,3,lebih mudah tnpa repot hrus kantor bpjs,3,Usefulness + Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,1,0.05407280422829794,3,Usefulness + Ease of Use
5.0,Ivo Tikupadang,2026-03-10 07:46:50,memuaskan pelayanannya dan juga praktis,0.0,Relevan dengan P1 dan P3,3,1,1,3,muas layan praktis,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,4,0.029403406358006312,3,Usefulness + Ease of Use
5.0,Feberman Nduru,2026-03-10 07:25:44,sangat mudah untuk kilim saldo,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sangat mudah kilim saldo,3,Usefulness + Ease of Use,0.0,0.0,1.0,0.4215,positive,5.26,high,True,1,0.15174819436335482,3,Usefulness + Ease of Use
